% Asian-alone,% Black-alone,% White-alone,0-9,19-Oct,20-29,30-39,40-49,50-59,70-79 y/o % of total pop,80+,Active General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Asian-alone pop,Bachelor's degree or higher 2014-18,CI90LBINC_2018,CI90UBINC_2018,CKD_Lower 95% CI,CKD_Upper 95% CI,CKD_prevalence,COPD_Lower 95% CI,COPD_Upper 95% CI,COPD_prevalence,Civilian_labor_force_2018,Employed_2018,Family Medicine/General Practice Primary Care (2019),Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,Heart disease_prevalence,Internal Medicine Primary Care (2019),MEDHHINC_2018,Med_HH_Income_Percent_of_State_Total_2018,Median_Household_Income_2018,N_POP_CHG_2018,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Obesity_prevalence,PCTPOV017_2018,PCTPOV517_2018,PCTPOVALL_2018,POP_ESTIMATE_2018,Percent of Population Aged 60+,Percent of adults with a bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with less than a high school diploma 2014-18,R_NATURAL_INC_2018,R_death_2018,STATE_FIPS,TOT_POP,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Total Population,Total Specialist Physicians (2019),Total nurse practitioners (2019),Total physician assistants (2019),Two or more races pop,Unemployment_rate_2018,White-alone pop,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_prevalence,county_pop2018_18 and older,diabetes_Lower 95% CI,diabetes_Upper 95% CI,fips,diabetes_prevalence,COUNTY_NAME
1.411084665,7.888473308,85.14110847,450.0,517.0,981.0,887.0,874.0,743.0,7.820469228,271.0,7.8,7.1,88.9,285.7,95.4,83.0,565.0,33531.0,41787.0,3.3,3.7,3.5,6.8,8.6,7.6,2017.0,1953.0,2.812133443,7.5,8.7,8.0,2.584932063,37659.0,52.3,37659.0,25.0,27.8,30.4,1456.0,29.1,30.4,28.9,33.9,5882.0,22.3,12.4,48.6,14.2,-2.4,8.5,8.0,5882.0,262.5,5806.0,7.527594809,2.989763613,2.320552275,115.0,3.2,5008.0,38.4,41.9,40.2,5005.0,11.2,12.6,8011.0,11.9,227
8.57448652,2.941746088,86.29121859,8978.0,16258.0,29102.0,10408.0,8407.0,8568.0,4.777534275,3153.0,6.9,6.5,77.9,218.2,84.8,8412.0,25714.0,53254.0,61674.0,2.0,2.3,2.1,4.0,5.4,4.6,57756.0,56840.0,67.17210553,4.3,5.3,4.8,39.72510452,57464.0,95.7,57464.0,845.0,26.7,30.0,23248.0,28.4,8.3,6.6,18.9,98105.0,15.6,51.1,17.9,2.9,3.8,5.4,19.0,98105.0,193.1,95888.0,127.0395166,59.74307581,26.51448682,1862.0,1.6,84656.0,32.3,36.7,34.5,81860.0,6.7,7.9,19169.0,7.3,618
0.198503588,0.534432738,97.23621927,715.0,761.0,721.0,708.0,775.0,949.0,8.917391968,296.0,8.1,7.4,77.8,253.1,85.1,13.0,551.0,27384.0,33998.0,3.8,4.5,4.1,12.8,16.8,14.8,2031.0,1928.0,2.40484342,10.6,13.0,11.8,3.469900783,30691.0,58.6,30691.0,-35.0,35.9,39.9,1971.0,38.0,41.1,39.6,29.9,6549.0,26.0,11.5,42.6,23.7,-4.6,14.8,47.0,6549.0,225.8,6605.0,9.773183053,5.560353973,1.153086628,104.0,5.1,6368.0,52.4,57.4,55.0,5187.0,15.1,17.8,47067.0,16.5,389
0.370959195,3.908320085,91.11022787,1248.0,1407.0,1692.0,1639.0,1666.0,2247.0,10.82405935,1040.0,7.9,6.7,87.6,287.0,97.8,56.0,2330.0,36571.0,43297.0,3.6,4.2,3.9,9.7,12.9,11.3,6207.0,5890.0,9.096036531,9.7,11.7,10.7,11.19825849,39934.0,70.5,39934.0,-242.0,34.3,38.0,4611.0,36.2,26.8,24.3,17.5,15096.0,32.2,19.8,37.6,6.7,-6.3,14.2,26.0,15096.0,249.7,15577.0,30.6619342,6.675158802,5.713150622,246.0,5.1,13754.0,49.1,53.8,51.6,12737.0,12.8,15.0,26053.0,13.9,848
1.79389961,4.604153698,90.69322619,10874.0,11410.0,10206.0,11016.0,11147.0,12883.0,7.851281761,3531.0,7.3,6.3,81.7,263.2,90.3,1585.0,16432.0,71810.0,83558.0,2.6,3.0,2.8,6.2,8.6,7.3,46803.0,45591.0,38.68137821,6.2,7.8,7.0,44.06502941,77684.0,107.0,77684.0,1856.0,30.9,34.0,22022.0,32.4,9.8,9.3,7.0,88355.0,21.1,28.1,32.6,11.4,3.3,8.1,51.0,88355.0,231.8,83784.0,121.9049495,46.45084785,21.80430598,2081.0,2.6,80132.0,41.8,46.3,44.2,67969.0,9.5,11.3,51069.0,10.4,812
0.425913472,0.610849585,97.43331092,1972.0,2099.0,1803.0,1955.0,1928.0,2539.0,9.975341852,1130.0,7.0,5.8,87.2,284.4,99.6,76.0,2773.0,48567.0,58539.0,3.2,3.7,3.4,8.1,11.1,9.5,8469.0,8069.0,8.478682812,8.0,9.9,8.9,13.51631447,53553.0,82.3,53553.0,-129.0,29.8,33.5,4473.0,31.7,16.8,14.2,11.1,17844.0,29.5,21.3,38.1,6.8,-1.6,11.3,17.0,17844.0,240.5,18264.0,29.94848914,6.950727254,3.490068974,188.0,4.7,17386.0,43.5,48.6,46.2,14110.0,10.7,12.9,17067.0,11.8,389
1.578014522,9.482063108,86.91277086,13179.0,14940.0,14432.0,13950.0,15020.0,21158.0,15.117557,14530.0,6.9,6.0,80.1,265.2,86.8,2484.0,32781.0,54158.0,62298.0,3.8,4.5,4.1,8.8,12.7,10.7,65104.0,62318.0,61.19347162,9.8,12.3,11.0,85.69303182,58228.0,105.0,58228.0,3099.0,26.4,29.1,36618.0,27.7,17.9,16.8,10.7,157413.0,38.7,28.3,29.7,11.3,-5.4,13.4,12.0,157413.0,240.7,147981.0,215.0861841,91.34677648,45.03041336,2424.0,4.3,136812.0,39.2,43.6,41.7,132194.0,12.8,15.4,12061.0,14.2,313
1.206646901,2.192649797,90.30545404,1407.0,1702.0,1697.0,1582.0,1492.0,1915.0,10.99772461,792.0,7.8,7.1,88.9,285.7,95.4,175.0,2053.0,37755.0,45215.0,3.7,4.1,3.9,6.5,8.6,7.5,6572.0,6261.0,6.93375915,7.8,9.2,8.5,6.373558264,41485.0,57.7,41485.0,272.0,27.4,30.0,3380.0,28.7,26.6,25.7,19.2,14503.0,30.4,19.7,28.8,12.2,-1.8,10.9,8.0,14503.0,262.5,14151.0,18.56047391,7.371734388,5.721688142,361.0,4.7,13097.0,39.4,43.0,41.4,11776.0,12.0,13.6,8071.0,12.9,255
5.069855553,3.136395927,85.41676533,9123.0,7684.0,12282.0,10338.0,7763.0,10108.0,11.43499882,4194.0,6.9,6.1,91.7,278.8,100.6,4282.0,19576.0,61408.0,70566.0,2.8,3.3,3.1,5.2,7.2,6.2,34628.0,32818.0,49.50637846,6.5,7.9,7.2,42.00812916,65987.0,89.1,65987.0,1175.0,28.2,31.0,20466.0,29.6,9.7,9.7,7.5,84460.0,30.6,33.0,22.4,4.7,2.9,8.8,53.0,84460.0,246.3,80323.0,124.600953,34.03913774,21.38514152,4045.0,5.2,72143.0,35.4,39.3,37.5,69141.0,9.3,11.1,53029.0,10.3,1763
0.979033197,0.907979033,93.3278975,23775.0,25574.0,20687.0,20407.0,17793.0,16527.0,9.899242865,9153.0,5.8,5.4,62.2,216.2,65.3,1681.0,28437.0,54060.0,60078.0,3.1,3.6,3.3,5.4,7.4,6.3,73929.0,71412.0,57.14090484,6.5,8.1,7.2,52.74127243,57069.0,79.9,57069.0,5841.0,26.0,28.4,34515.0,27.2,11.7,11.1,9.7,171700.0,25.7,27.7,23.3,7.5,5.6,7.9,49.0,171700.0,199.9,155577.0,200.7535972,65.55995451,43.34452668,3705.0,3.4,160244.0,35.2,38.9,37.0,126892.0,9.9,11.8,49053.0,10.8,64
